t,T,S,o,position,trading_action,current_capital,stop_loss_out_signal,rsi,open_small_indicator,open_big_indicator,open_norm,gain_loss,gain,loss,avg_gain,avg_loss,amount_sold,amount_bought
2023-12-13T00:36:00Z,b,MARA,14.9301,out,no_action,26000.0,,42.857142857142854,0.00278200731688556,,0.93570270585616,-0.019899999999999807,0.0,0.019899999999999807,0.004974999999999952,0.006633333333333269,,
2023-12-13T00:37:00Z,b,MARA,14.95,out,no_action,26000.0,,57.18390804597692,0.011212332519570345,,1.0755055988006847,0.019899999999999807,0.019899999999999807,-0.0,0.006633333333333269,0.0049666666666666375,,
2023-12-13T00:38:00Z,b,MARA,14.9301,out,no_action,26000.0,,50.03142677561275,0.002810108400894418,,0.93570270585616,-0.019899999999999807,0.0,0.019899999999999807,0.006633333333333269,0.006624999999999955,,
2023-12-13T00:39:00Z,b,MARA,14.93,out,no_action,26000.0,,46.64879356568368,-0.008289819782640383,,0.9350001787559379,-9.999999999976694e-05,0.0,9.999999999976694e-05,0.005799999999999954,0.006633333333333269,,
2023-12-13T00:42:00Z,b,MARA,14.93,out,no_action,26000.0,,46.64879356568368,-0.019530253386220185,,0.9350001787559379,0.0,0.0,-0.0,0.005799999999999954,0.006633333333333269,,
2023-12-13T00:45:00Z,b,MARA,14.93,out,no_action,26000.0,,49.82104509663543,-0.011240433603579758,,0.9350001787559379,0.0,0.0,-0.0,0.005799999999999954,0.005841666666666671,,
2023-12-13T00:46:00Z,b,MARA,14.94,out,no_action,26000.0,,53.35120643431632,-0.019670758806264545,,1.0052528887783112,0.009999999999999787,0.009999999999999787,-0.0,0.006633333333333269,0.005799999999999954,,
2023-12-13T00:47:00Z,b,MARA,14.96,out,no_action,26000.0,,50.10752688172081,-0.005676418969807151,-1.850371707708594e-17,1.1457583088230705,0.02000000000000135,0.02000000000000135,-0.0,0.005825000000000043,0.005799999999999954,,
2023-12-13T00:48:00Z,b,MARA,14.96,out,buy_next_long_position,26000.0,,63.66120218579288,0.008374123034668024,0.002439330209110274,1.1457583088230705,0.0,0.0,-0.0,0.005825000000000043,0.0033249999999999482,,
2023-12-13T00:49:00Z,b,MARA,14.95,out,no_action,26000.0,,50.0,0.019614556638247783,0.0009757320836441541,1.0755055988006847,-0.010000000000001563,0.0,0.010000000000001563,0.004158333333333412,0.004158333333333412,,
2023-12-13T00:50:00Z,b,MARA,14.95,out,no_action,26000.0,,50.0,0.02526287452404654,0.0009757320836441541,1.0755055988006847,0.0,0.0,-0.0,0.004158333333333412,0.004158333333333412,,
2023-12-13T00:52:00Z,b,MARA,14.96,out,no_action,26000.0,,54.553734061931344,0.033693199726731814,0.001463598125466296,1.1457583088230705,0.010000000000001563,0.010000000000001563,-0.0,0.004991666666666876,0.004158333333333412,,
2023-12-13T00:53:00Z,b,MARA,14.93,out,buy_next_long_position,26000.0,,49.9582985821519,0.01686065040537017,0.0024295728882739362,0.9350001787559379,-0.030000000000001137,0.0,0.030000000000001137,0.004991666666666876,0.005000000000000189,,
2023-12-13T00:54:00Z,b,MARA,14.93,out,no_action,26000.0,,40.00000000000071,-4.884981308350689e-16,0.0004781087209857852,0.9350001787559379,0.0,0.0,-0.0,0.003333333333333558,0.005000000000000189,,
2023-12-13T00:55:00Z,b,MARA,14.95,out,no_action,26000.0,,59.94005994005937,-0.005620216801790345,0.001444083483793453,1.0755055988006847,0.019999999999999574,0.019999999999999574,-0.0,0.005000000000000189,0.0033416666666668724,,
2023-12-13T00:56:00Z,b,MARA,14.95,out,no_action,26000.0,,59.99999999999929,-0.011240433603580246,0.002907681609259564,1.0755055988006847,0.0,0.0,-0.0,0.005000000000000189,0.003333333333333558,,
2023-12-13T00:57:00Z,b,MARA,14.95,out,no_action,26000.0,,59.99999999999929,-0.01967075880626603,0.004371279734725684,1.0755055988006847,0.0,0.0,-0.0,0.005000000000000189,0.003333333333333558,,
2023-12-13T00:58:00Z,b,MARA,14.95,out,no_action,26000.0,,59.99999999999929,-0.005620216801790878,0.0053714051204608775,1.0755055988006847,0.0,0.0,-0.0,0.005000000000000189,0.003333333333333558,,
2023-12-13T00:59:00Z,b,MARA,14.96,out,buy_next_long_position,26000.0,,60.0,0.011240433603579713,0.00585927116228302,1.1457583088230705,0.010000000000001563,0.010000000000001563,-0.0,0.0050000000000003375,0.003333333333333558,,
2023-12-13T09:01:00Z,b,MARA,14.89,out,no_action,26000.0,,26.666666666667467,-0.005620216801789857,0.002429572888273964,0.6539893386664443,-0.07000000000000028,0.0,0.07000000000000028,0.003333333333333558,0.009166666666666915,,
2023-12-13T09:02:00Z,b,MARA,14.82,out,no_action,26000.0,,18.18181818181891,-0.04215162601342457,-0.005864149822700948,0.16222036850981802,-0.07000000000000028,0.0,0.07000000000000028,0.003333333333333558,0.015000000000000272,,
2023-12-13T09:03:00Z,b,MARA,14.8,out,no_action,26000.0,,17.39130434782696,-0.08149314362595364,-0.013182140450031604,0.021714948465071226,-0.019999999999999574,0.0,0.019999999999999574,0.003333333333333558,0.01583333333333344,,
2023-12-13T09:04:00Z,b,MARA,14.78,out,no_action,26000.0,,16.00000000000074,-0.13488520324295844,-0.021475863161006404,-0.11879047157968804,-0.02000000000000135,0.0,0.02000000000000135,0.003333333333333558,0.01750000000000022,,
2023-12-13T09:05:00Z,b,MARA,14.75,out,no_action,26000.0,,11.111111111111413,-0.20232780486443885,-0.03220891608109158,-0.32954860164680827,-0.02999999999999936,0.0,0.02999999999999936,0.0025000000000000946,0.020000000000000167,,
